"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
605.624615297813,514.067087347183,409.691227704861,431.211770711408,1105.67451849108,761.80677664715,1252.66114647101,670.950809140748,1432.45137295604,569.088525877742,411.037383875984,338.233124719554,764.764647807067,521.70297404236,369.229728116516,952.838184451131,958.89595966402,1236.23780627322,1330.7472415177,367.489106536035,881.9819997413,910.63800678101,923.25419917758,905.305130521723,510.944461423685,379.079863919753,855.257468094613,1028.7398378271,603.701441687561,1380.6340775608,697.794339419037,438.23945543624,1567.8703863727,651.285125682756,456.19519465058,461.499280690477,1379.94724339593,344.569174238939,658.505794354132,729.930504500197,1203.14423431136,939.569360074063,486.799110322288,721.796154337149,376.051223164846,819.493601194568,701.013212216247,993.835224904396,629.057936580633,579.755757115534,1202.33334566304,663.572242953771,352.144673101182,1258.56869920666,1301.23306418402,869.464873932127,1178.96211345057,933.04354942379,946.825811045899,352.583828341594,793.481392201356,1076.63730334534,319.601310212238,920.663317356069,1070.48113975355,488.801555898594,1524.36636436428,1019.1877068333,497.384036058094,812.546527467115,822.007699269816,509.299814365368,1023.53843019463
624.488532540156,529.184000788111,421.573733459278,444.25704113437,1139.89428568073,785.738910915694,1293.39070141481,691.106420673663,1477.24666581713,586.697681780774,423.12740534672,348.223738839544,788.809197348906,536.946965421026,380.144340155937,982.993672192213,988.922601681639,1276.32608865391,1373.38371796851,378.351853042972,909.699404647123,938.958706849866,952.752722160993,933.264099698878,526.144730604501,390.097201264929,882.424970754233,1061.76462082862,622.281805110048,1424.71378749551,718.873537338179,451.214873413206,1617.12966583238,671.446936651089,469.555674170922,475.578301881178,1423.83959010078,354.863891116562,678.641402296707,752.228103675778,1242.11324038869,969.615201341381,501.56080178915,744.277524542864,387.12574760495,845.285162849541,722.693626314474,1024.85663086455,648.63780115488,597.209794311886,1240.33549470548,683.620002595329,362.48367975391,1298.55270584213,1343.37333484041,896.781611690138,1215.45153383494,962.429107413394,976.295142289353,363.180672306546,817.832811591317,1111.27217276268,329.152440764883,950.156724719462,1103.89770297038,503.88715214454,1572.85280481644,1051.62214988544,512.435626788661,837.750865492591,848.095419891644,524.88406630799,1055.86870401759
645.144242122202,545.699402830884,434.544158614495,458.518541150064,1177.33499938343,811.94941151989,1338.05687453455,713.149991451195,1526.24298511425,605.971242054628,436.337654915609,359.145286311716,815.145231588831,553.594348909421,392.061803087418,1016.05006121969,1021.83165995889,1320.26711485477,1420.08459091865,390.210381834026,940.061554030312,969.963861334356,985.097475416347,963.853907112469,542.758325122748,402.124315280555,912.194220437261,1097.97678284324,642.621714652167,1473.02713589222,741.931450142816,465.393661557027,1671.02126307957,693.526645911363,484.143367540608,490.987456507479,1471.90829789534,366.114725999738,700.675619705667,776.630438021573,1284.85328216496,1002.54754443589,517.704152165621,768.906818735719,399.222515789552,873.538622649299,746.450350522864,1058.82115545777,670.076431806767,616.295490258999,1281.95682787587,705.544845066324,373.779637448373,1342.34013349307,1389.54562353602,926.708270639851,1255.36304032314,994.622890675266,1008.5584861231,374.775169308778,844.507127697929,1149.22974126163,339.591768819038,982.489927312461,1140.47400258832,520.399226271242,1625.93858999034,1087.17253121517,528.899156281506,865.343126013977,876.687421031078,541.940276484413,1091.28337723167
667.411145377657,563.441999504314,448.465157597595,473.867826684684,1217.66213849484,840.217023414938,1386.26948255798,736.864087535054,1579.03673468946,626.739073466015,450.531237316311,370.872421937711,843.55070423508,571.477250184762,404.863744760769,1051.69375928334,1057.2882749688,1367.73266159761,1470.45902731337,402.948435824539,972.800620147464,1003.3780541411,1019.99907787071,996.813448307541,560.615585837397,415.040409442532,944.327770468066,1137.05080796831,664.526898061638,1525.10054633665,766.74292455845,480.633208105282,1729.07655022613,717.315328559329,499.817488119465,507.574438827243,1523.72007284962,378.205210984757,724.405567329464,802.906005977886,1330.96998976756,1038.09575770961,535.080689702241,795.451469154083,412.215269916131,904.020111490754,772.037253177274,1095.42447482044,693.191327734428,636.831636903546,1326.8220553881,729.141790424037,385.898254599575,1389.55151524828,1439.38921069188,958.967707237753,1298.35579506872,1029.33602074937,1043.33276022814,387.237616892438,873.221114501284,1190.20670229275,350.809741356963,1017.39254491391,1179.89694435966,538.190558921357,1683.15661057827,1125.5286307698,546.618435753655,895.076269464014,907.5333951457,560.30530710399,1129.46862832971
691.050048016754,582.217285536943,463.179213394964,490.126266087165,1260.47102507229,870.241615270934,1437.5856696415,762.000877702958,1635.0733064528,648.773250279744,465.553048533708,383.283314254106,873.726649983859,590.394428224172,418.400557407447,1089.58524232254,1094.96912130542,1418.14502055291,1524.01877095571,416.41577208646,1007.59144670118,1038.86595504649,1057.12042857015,1031.79136045346,579.521889557087,428.697959793266,978.480890118037,1178.62034572155,687.772081094343,1580.47419422277,793.049347262597,496.766320842078,1790.69774578232,742.573794853364,516.394828275341,525.166901278448,1578.78646840219,391.002453515423,749.584948728356,830.786367975234,1380.04721898385,1075.90190089909,553.496341728271,823.65235963845,425.958879515398,936.402474853952,799.211764652486,1134.30473284173,717.733312047392,658.596474382983,1374.5024553657,754.159248405282,398.711056543099,1439.72624196604,1492.40261863652,993.243878578985,1343.98041231165,1066.23104448173,1080.27142005852,400.438272720698,903.707218429656,1233.78782747283,362.683822018204,1054.50823034196,1221.75514184112,557.065864797623,1743.95795148879,1166.2975391363,565.40466122613,926.647995821681,940.327154874787,579.780311366834,1170.05077476107
715.805912595184,601.803976086871,478.50764168462,507.11370945636,1305.2869669949,901.707747168504,1491.4621867497,788.274492132841,1693.77433224054,671.833990181374,481.224341701258,396.224061512308,905.356588674375,610.12487911676,432.511738646193,1129.31525064509,1134.45620116281,1471.15101594184,1580.19058242982,430.452986599346,1044.05669258944,1076.03897858149,1096.06654947747,1068.4158868573,599.259386398044,442.933319718788,1014.3097350164,1222.23762456597,712.090738784653,1638.55007120155,820.553422723737,513.602124745499,1855.25557225937,769.016602871794,533.684615852231,543.559883172333,1636.51043866074,404.350594545438,775.931856906434,859.958634590395,1431.55783425065,1115.5787726399,572.745361776979,853.195316290075,440.286662026527,970.355272946079,827.667586241703,1175.03283750021,743.442209314308,681.343106146785,1424.47893026617,780.316862047548,412.055979969409,1492.32221002705,1548.05676069384,1029.15661299204,1391.75371076536,1104.90422444789,1118.97463567248,414.215456454622,935.618693187527,1279.53304780254,375.069136263359,1093.45326943917,1265.61146880941,576.818370017252,1807.70473185554,1209.07541853334,585.039143654489,959.705787741026,974.709572537642,600.147247165951,1212.58559173628
741.370587252517,621.945663519975,494.2463340338,524.608073929747,1351.57173361556,934.22891838284,1547.28122901078,815.355486369459,1754.42743683828,695.630257782817,497.341059162296,409.523567149641,938.053998733318,630.409497967848,447.008231379237,1170.41152923992,1175.27184040038,1526.02620243508,1638.32427968888,444.871402202072,1081.75798084943,1114.44805442962,1136.37753494385,1106.23526472147,619.563973558063,457.558481359811,1051.37939343783,1267.39324792729,737.181561887177,1698.64244513647,848.908583370139,530.922824123605,1921.96406487227,796.320337733268,551.457467382359,562.521665124063,1696.21403061922,418.074279931934,803.117907644832,890.063467459724,1484.90408232398,1156.6553809569,592.580581546965,883.723786385875,455.009212773184,1005.46331481276,857.054385081647,1217.12403591082,769.9992924291,704.783465121116,1476.16243694085,807.28677468712,425.75358153422,1546.71989274511,1605.69503744904,1066.27434409694,1441.0920424794,1144.89814728759,1158.9764429309,428.392818243861,968.562799443243,1326.89940352907,387.80259668846,1133.76254642362,1310.93125657806,597.198362283831,1873.64750244166,1253.34180971222,605.275794457077,993.851228970903,1010.27395332056,621.147234923497,1256.57076375204
767.393413764468,642.350260653169,510.162702393107,542.359620935109,1398.69980928514,967.364785802725,1604.3121650744,842.866017345659,1816.22047968069,719.831572286261,513.673397283485,422.988550265807,971.377733108617,650.95366407129,461.677045597324,1212.31936725169,1216.87705567259,1582.07852430048,1697.65066582404,459.458124054479,1120.19444354164,1153.57908307492,1177.52150318524,1144.73580074658,640.152504880854,472.360451526547,1089.19653370541,1313.4899223726,762.696902264332,1759.96974754913,877.73124623383,548.479975097682,1989.93306513081,824.111044810677,569.454441294547,581.786276168685,1757.10202419013,431.973926133644,830.773150329391,920.687924244383,1539.38436258206,1198.59117547482,612.721975439286,914.824673042662,469.9124084461,1041.25593605521,886.976477390315,1260.01158927474,797.04234320308,728.589291219439,1528.86353314621,834.694900539966,439.601201058576,1602.197310185,1664.56484823438,1104.09561594469,1491.32969435427,1185.67769955671,1199.74606422367,442.764723741835,1002.09592676608,1375.26503319325,400.698805006046,1174.9022127403,1357.10530502722,617.922087617582,1940.91731404146,1298.51199864411,625.830570762337,1028.61999276275,1046.54336175915,642.484221489838,1301.4171473528
793.476393342251,662.697595550781,526.000171291904,560.087889768933,1445.96689094002,1000.61404415296,1661.73051050431,870.381064206187,1878.22867296095,744.064341240373,529.957442537889,436.403416811918,1004.82548173517,671.434038086809,476.280568149239,1254.42815542665,1258.64761451124,1638.49550881216,1757.30023770162,473.97640603107,1158.79415180658,1192.84743365219,1218.88986904323,1183.33415697697,660.695790997124,487.10131997204,1127.19681052097,1359.85335581885,788.246085085251,1821.62921087659,906.565808809566,565.994985279649,2058.14804393623,851.968132847411,587.390169238963,601.055906625079,1818.28042192958,445.827330878812,858.476667207186,951.366398242637,1594.20867663156,1240.76928906181,632.854917286881,946.033402264424,484.7566676161,1077.19628059871,916.980514682131,1303.05661563655,824.160106557625,752.390408118139,1581.80545903565,862.118862753239,453.373929691661,1657.93492348888,1723.80658134198,1142.05502755962,1541.71023718332,1226.63915316726,1240.67760737528,457.102630443806,1035.70964403528,1423.92030309193,413.551618531426,1216.26266013746,1403.43833470078,638.668990262537,2008.52214313022,1343.91757657769,646.385572850384,1063.48919429634,1082.97840897866,663.829139056528,1346.45941712792
819.176197849403,682.628552767113,541.473897391705,577.486737766842,1492.57796759918,1033.42210805036,1718.6003248849,897.430058627055,1939.42884303635,767.914497858306,545.910919927097,449.530157191912,1037.84004309335,691.489523020588,490.558236564691,1296.03027295844,1299.89250447291,1694.34582940579,1816.29165402692,488.167589565921,1196.91323118089,1231.59563392955,1259.79715577993,1221.38218439632,680.837329744158,501.519550296398,1164.75607186646,1405.7212985292,813.392455640467,1882.60582954323,934.926550654302,583.160325352655,2125.47605019197,879.420484810122,604.948596567257,619.99832122324,1878.73967611403,459.38830411691,885.757415578613,981.580621284971,1648.47448316554,1282.48815990608,652.630748573851,976.828010591751,499.275687954898,1112.69108680909,946.559860523703,1345.54123074967,850.897817126272,775.776231207012,1634.11322681961,889.088646655495,466.824036949794,1713.00675369531,1782.43723426349,1179.51737317559,1591.39107593903,1267.10318678043,1281.09054108661,471.154911542835,1068.83924160071,1472.05458865494,426.132623849022,1257.15003220807,1449.16655170628,659.083650287415,2075.34025776206,1388.81111474462,666.585748698257,1097.87161995363,1118.97120082472,684.813368180796,1390.94873007035
844.007919422394,701.759832910757,556.280418325354,594.218045242938,1537.6602512869,1065.17304769266,1773.86515620523,923.5016645656,1998.68639012499,790.92778226416,561.223195813014,462.109155856844,1069.80498129081,710.736159419568,504.227607772395,1336.35995181791,1339.841796404,1748.60014827867,1873.52745653066,501.750629263362,1233.83831356942,1269.09775351112,1299.48525461262,1258.17045342646,700.18468268303,515.330056751242,1201.17689590469,1450.23561709974,837.652783560741,1941.7831615551,962.2707164608,599.641253272821,2190.67371690404,905.944688035612,621.790438413853,638.246221605186,1937.34734468802,472.387434863493,912.097522811353,1010.75903233158,1701.17345361845,1322.99380637765,671.669074894162,1006.62600379904,513.188056973369,1147.07869772629,975.16278605882,1386.66810901443,876.751226954351,798.298721782194,1684.80779131342,915.093577620864,479.682038120649,1766.38606989331,1839.40831026324,1215.77370158317,1639.45054989523,1306.31152335742,1320.23145813403,484.645165452777,1100.86438996851,1518.80577704207,438.191346124077,1296.82511709668,1493.43933747904,678.777213780559,2140.14890897955,1432.36596182743,686.041698256959,1131.11783179245,1153.84507809023,705.033755225333,1434.05076382718
867.447301335138,719.67220951007,570.098624058548,609.918949179191,1580.27288921765,1095.1963017855,1826.3926634425,948.043308307067,2054.7677249932,812.612836503758,575.562952021734,473.865791371289,1100.04764580214,728.750770824932,516.989994056094,1374.56972294975,1377.66501013553,1800.14010502092,1927.82763391142,514.425752471681,1268.8014995617,1304.57287186307,1337.13174793997,1292.92826239239,718.31843035949,528.242111924767,1235.69351486348,1492.47774494048,860.511072098408,1997.94087715301,988.027428797854,615.087004930341,2252.38847406165,930.981834544378,637.545943431229,655.410137805615,1992.89269802981,484.541430448109,936.941175163913,1038.29038166175,1751.21817242159,1361.43960685878,689.563976624282,1034.80611147347,526.182160341785,1179.63759772622,1002.18750160764,1425.58174549229,901.171560876668,819.483453653214,1732.8409164256,939.585689926505,491.66459312736,1816.96600858445,1893.52474484019,1250.06532790061,1684.89243345434,1343.45075859205,1357.29002209168,497.279400600084,1131.1159565968,1563.18882393434,449.465252551388,1334.44864283394,1535.32474706622,697.328377464335,2201.62626245472,1473.67919400569,704.337402714154,1162.53094213721,1186.87262320456,724.06090750407,1474.86989605777
888.93808612143,735.938706455898,582.594348568651,624.213377613145,1619.43703336192,1122.79257018714,1874.97835029176,970.480805909159,2106.3856131701,832.454864839237,588.589464594224,484.513586649555,1127.86167881508,745.10581931693,528.531597381407,1409.77555542599,1412.48781325626,1847.77022190794,1977.94645279265,525.88637898265,1300.99710619522,1337.20318253239,1371.86672058408,1324.84583232253,734.808791470394,539.938909717588,1267.5153166753,1531.47429174409,881.431632910142,2049.7818875589,1011.59209532628,629.126390828234,2309.1988305891,953.947161174001,651.838474964024,671.080536461348,2044.1039994781,495.553230553065,959.713600692834,1063.531031776,1797.45733693373,1396.93615954637,705.88487919925,1060.71223992576,537.950654881162,1209.61617872844,1026.99760363415,1461.38665252904,923.59142062653,838.827352338994,1777.10973444054,961.990836238998,502.477323376734,1863.58534321867,1943.54175355902,1281.59641952376,1726.65796456713,1377.66578126208,1391.41780255541,508.749867129394,1158.88434896455,1604.18067753906,459.677755262528,1369.14580092048,1573.86904762333,714.296358218198,2258.35995569846,1511.79679910079,721.043327766034,1191.38252821725,1217.28704734912,741.438371875673,1512.46355336619
907.91487650112,750.131749547916,593.395000338729,636.71649577799,1654.14783224733,1147.24330521001,1918.37709421504,990.226044209208,2152.2248107937,849.927926266741,599.950283588296,493.771847672739,1152.52859557484,759.370323126001,538.542612758327,1441.07934860681,1443.41646767406,1890.30182647731,2022.60367482982,535.818043708176,1329.59112714458,1366.1531983857,1402.79268718332,1353.09654315725,749.214320645959,550.104864236484,1295.81415583748,1566.22371942419,899.862683436513,2095.99911367847,1032.34615597094,641.386169848585,2359.65204805837,974.242770944096,664.286821777052,684.8500105317,2089.66951546707,505.131503991943,979.819424249014,1085.82068197145,1838.70537834309,1428.58116981776,720.201856215499,1083.68140526567,548.174533902849,1236.23841332573,1048.95615631933,1493.16310612384,943.427596483118,855.828266759388,1816.48137640912,981.729047963585,511.8299483476,1905.03116492456,1988.19131572999,1309.54945090385,1763.67744950074,1408.07805358924,1421.7437782941,518.755788019749,1183.46144139454,1640.73897287321,468.559566826734,1400.02756794264,1608.0659303079,729.230575000125,2308.88340855416,1545.73835152126,735.717168179719,1216.92779326219,1244.29781467545,756.704445462237,1545.86629193199
923.818026826746,761.824972690098,602.297478942601,647.05831406184,1683.3994398044,1167.83123580119,1955.34528114495,1006.70692828749,2190.96267312075,864.51558771047,609.319065932395,501.355585946585,1173.32096931175,771.120276984992,546.717449715456,1467.56596592307,1469.55776551277,1926.48457421453,2060.51071760803,543.91945873043,1353.75968000526,1390.58009153721,1429.01398768884,1376.85898797163,761.109153096215,558.440568176804,1319.7745578803,1595.71629514273,915.264268441824,2135.25522786917,1049.68384805998,651.495762061779,2402.30344958577,991.2779138107,674.524902270037,696.301476002904,2128.28153668655,512.981575564881,996.672054274633,1104.52074493821,1873.76561096773,1455.4496515237,732.087134079906,1103.04468777461,556.549503699702,1258.73206711414,1067.41918112797,1519.99349364372,960.088640963557,869.968384004853,1849.82878077801,998.206070239496,519.432705901811,1940.1374284144,2026.17269230541,1333.10894604096,1794.8899818979,1433.80791108005,1447.39708337937,526.989068556264,1204.12471858678,1671.79100305137,475.835184421077,1426.18306954287,1636.9352779756,741.687626602215,2351.7876616455,1574.52172434451,747.928844625465,1238.41885403504,1267.11625336726,769.404754781324,1574.10472568954
936.044209202941,770.554868782565,608.754393583091,654.818733355227,1706.16164337106,1183.79452821742,1984.60585323849,1019.30106757661,2221.29347162836,875.652423154039,616.302020382202,506.942519694021,1189.48913908286,779.890547041316,552.70245901787,1488.30521253264,1489.98289200741,1955.05639384739,2090.36361547906,549.837499072513,1372.64168552961,1409.6157350438,1449.59440426322,1395.29117212248,770.008631926146,564.602666031475,1338.52802061911,1618.91514871361,927.028536481565,2166.23847610166,1062.96048512989,659.053830055331,2435.71477300744,1004.39483514131,682.132556911813,704.979973822963,2158.58723015228,518.760675499136,1009.64045231903,1118.94649149587,1901.41855131162,1476.61494384661,741.072284754729,1118.08000834953,562.708033493676,1276.28361504366,1081.71511983169,1540.91999574764,972.964872320852,880.721836523924,1875.97646784774,1010.82405609413,524.952251443516,1967.65731223475,2056.20294653429,1351.40903904731,1819.20546892856,1453.9378772889,1467.47471369038,533.101538955445,1220.14449740593,1696.28061175242,481.188522602897,1446.69167857687,1659.46492423723,751.18476582595,2385.60845010355,1597.15477356,757.190689901923,1255.07070863122,1284.9159070255,779.044948612674,1596.17570262217
943.608865890608,775.442356894331,612.111332328721,659.203225376172,1721.02647296224,1193.99132124321,2004.55187652638,1027.03144658341,2241.53980132309,882.370065722338,620.200011455134,509.875917565842,1199.89645277757,784.809673009571,555.744959325879,1501.98097671501,1503.42318938859,1974.43379376709,2110.51183862772,552.812358711577,1385.01743524683,1422.04230869772,1463.26035122179,1407.14350466186,775.035472656775,567.912170059979,1350.87559540979,1634.41733327105,934.187954677094,2187.29335540993,1071.15495686556,663.297000655351,2458.08604355977,1012.6127145978,686.31372993892,710.094977270644,2178.92096634101,521.776239594357,1017.76030993521,1128.04534506089,1920.06910540583,1490.7954664666,746.317262648474,1127.76631985678,565.936074313329,1287.74054886287,1090.8171230946,1554.63527824124,981.0785347989,887.170780362852,1893.42181778449,1018.59393402304,527.636739499372,1985.98949774739,2076.62604223739,1363.19493956678,1835.15835886754,1467.21321202839,1480.77192539163,536.407374463561,1230.41631918914,1712.75408013996,483.968638667204,1460.22378430136,1674.26224337508,756.873934207135,2408.62948888645,1612.2716682968,762.693379814169,1265.72824141967,1296.48064595557,784.741733352217,1610.6974671021
945.982991252517,776.077576763753,612.005489971009,659.838806958556,1727.13349737185,1197.76471182558,2014.11646360127,1029.36852875205,2250.61946135192,884.171614572741,620.676287367758,509.864662531356,1203.89041076066,785.470015221654,555.52298758438,1507.79886675284,1509.09560547641,1983.55826880975,2119.87037029632,552.521081113315,1390.15751661584,1427.12547417081,1469.21151967593,1411.69518219429,775.766250530884,568.064361707882,1356.08016732923,1641.34181199354,936.222131069371,2197.32169815045,1073.71263817095,663.865338994197,2468.24004249272,1015.37465411343,686.701778158356,711.245030982325,2188.17397050752,521.719748217554,1020.49210955127,1131.23622090058,1928.68795262702,1497.19303813943,747.40752094207,1131.49449237683,565.910989799522,1292.40904478675,1094.14523352502,1560.33831187349,983.893132660902,888.844971332524,1901.19684568906,1020.98754699195,527.178442444827,1994.11536514002,2086.3543587313,1367.73107690401,1841.84317925852,1472.86081601508,1486.53485274847,536.592931022162,1234.30994560705,1720.30026590716,483.888424445766,1465.9797584693,1680.47514130412,758.326761506163,2419.66736727938,1619.02447274429,764.017831558987,1269.72278861961,1301.09937826819,786.055162171921,1616.82148739274
943.229907939109,772.643020246134,608.660623993164,656.888346922693,1724.33733106694,1195.10249494345,2012.93007090758,1026.37622905531,2248.19603218909,881.164241098042,617.884148816498,507.09503285645,1201.43685094001,782.049201796166,552.270536424316,1505.61864156557,1506.86470745732,1982.09245117003,2118.08744661973,549.207174885181,1387.95542360503,1424.76390288955,1467.29457646945,1408.88970745893,772.378921739801,565.232851230328,1354.03038879226,1639.48311246814,933.222181675184,2195.91829472085,1070.68883434217,660.9180124587,2465.77189575875,1012.71521723515,683.480927401615,708.548925534778,2186.00579067314,518.794966815258,1017.86540534177,1128.52800925943,1926.97479113893,1495.6174922034,744.477689142877,1129.23087571074,562.838649610967,1290.20818594452,1091.69317259095,1557.89828981389,981.431703327165,885.846541214923,1899.04750126688,1018.06400401911,523.834259215531,1991.76936015984,2085.00977354421,1364.96907186814,1839.07861001452,1470.74451623295,1484.60915689256,533.835714474233,1231.78983653351,1718.6718993082,481.141566276216,1463.82843412005,1677.9470715779,755.648203976365,2418.24833745227,1617.21052482168,761.272904796919,1267.02568971249,1298.70701212244,783.111471220327,1614.39905620107
935.470166617044,765.346269163332,602.30732409528,650.536128100925,1712.63556966843,1186.07874945102,2000.82177210637,1018.17967553771,2234.14382362991,873.501376926171,611.995919586436,501.759818052888,1192.59145458149,774.751004032238,546.223723888208,1495.42724981658,1496.72109383917,1969.89068322332,2105.01531372452,543.114537008834,1378.41811745986,1414.97114508021,1457.48270946623,1398.7776876241,765.077767509472,559.603074045772,1344.72698200904,1628.78260006418,925.331225864094,2182.89519425851,1062.20471795402,654.635523265199,2450.5149019548,1004.73494542761,676.853955196275,702.157357301323,2172.28346145069,513.210661579207,1009.97620455758,1120.006797202,1914.8116861275,1486.01222336011,737.694192062365,1121.02591448552,556.93208658402,1281.1598430552,1083.53196883366,1547.31344986529,973.782906466164,878.323657142129,1886.89240682218,1009.94404385758,517.857285332029,1978.8677447931,2072.41954531419,1354.96429106173,1826.83996378927,1460.85188684317,1474.96701189052,528.323608230647,1222.91146490208,1707.78032024989,475.925704481117,1453.76200846811,1666.66306455441,748.980896545065,2404.14314972414,1606.77147973506,754.604140668525,1257.70146542115,1289.34013079671,776.07302013984,1603.41789693458
922.816770220175,754.345132049843,593.108293006655,640.920216335617,1692.10942971958,1170.79034811608,1977.77947502173,1004.90054984065,2208.50117097498,861.312952105465,603.141216464501,493.994880912207,1177.44025343648,763.731571552475,537.545463625087,1477.28427073329,1478.72786690797,1946.95511408147,2080.66589583701,534.410343382537,1361.61183372691,1397.82048419201,1439.82378487193,1381.4546217553,754.018494298638,551.309656367594,1328.22936610712,1609.27744398118,912.675871412939,2158.24537921115,1048.38164813565,645.154295828004,2422.49685661882,991.538638394195,666.971422212104,692.190982968052,2147.03375210773,505.112379958693,996.927571049047,1105.77535709832,1892.21458679053,1468.40828142912,727.188838377318,1106.95959491696,548.341598602186,1265.33398884325,1069.75265353941,1528.65481736409,961.042559575726,866.404523278208,1864.77258518891,996.746088339234,509.418550787654,1955.45503014859,2048.57595632874,1337.81106306183,1805.20188835432,1443.24159066527,1457.65968084356,520.190856297399,1207.7641998506,1687.64851189037,468.378116164255,1435.83938675356,1646.69301105467,738.442555221336,2377.33561838121,1587.74473515293,744.131937768674,1241.84603438606,1273.07717922142,765.070782403651,1583.94440941063
905.435733818274,739.807038877814,581.213981597321,628.186357804268,1662.99762244643,1149.42349811899,1944.02651906584,986.716839310902,2171.54847503023,844.766867943748,591.455550264065,483.926646619926,1156.16408087868,749.158086586292,526.380873530565,1451.39135891908,1453.08815718275,1913.51351248563,2045.28945737178,523.241436904427,1337.72769719618,1373.51071865129,1414.50856473258,1357.12967529483,739.368164728003,540.484131553523,1304.7213445673,1581.17309005461,895.427857891569,2122.21762682358,1029.40283437632,632.618547165745,2382.02107153434,973.295330759342,653.986720984198,678.792601307803,2110.5238746019,494.633278859852,978.88740139312,1086.01387236529,1859.41241456621,1442.98989503697,713.114090677496,1087.20048248339,537.207079076048,1242.91257967809,1050.52542459256,1502.13594039272,943.371399046155,850.255105284814,1832.92670241752,978.645794242126,498.663438642092,1921.78392700772,2013.71398278073,1313.713940841,1774.41327827267,1418.11025740094,1432.88012203232,509.566947291154,1186.53274337245,1658.4833208015,458.623463875345,1410.25746903333,1618.26423371369,724.180201047042,2338.09794346651,1560.33267333603,730.004435901224,1219.65263068356,1250.10642559362,750.261603049381,1556.19711489705
